node,index,x,y,paper_id,title
1293,1293,-331.3468943154203,335.798805880008,2503.04695v1,A linearly-implicit energy preserving scheme for geometrically nonlinear mechanics based on non-canonical Hamiltonian formulations
1294,1294,1.657185979781243,304.1084824027766,2503.04684v1,Propagating Model Uncertainty through Filtering-based Probabilistic Numerical ODE Solvers
1295,1295,491.2503425211878,211.36574975288198,2503.04674v1,Exponential Runge-Kutta methods of collocation type for parabolic equations with time-dependent delay
1296,1296,-291.3985024149127,137.1450380594452,2503.04649v1,Transferable Foundation Models for Geometric Tasks on Point Cloud Representations: Geometric Neural Operators
1297,1297,-409.73394156679313,-21.792454377902235,2503.04628v1,A Method for Establishing Asymptotically Accurate Bounds for Extremal Roots of Eulerian Polynomials Using Polynomial Stability Preservers
1298,1298,-199.60170739550856,39.006661888730775,2503.04523v1,First-order methods on bounded-rank tensors converging to stationary points
1299,1299,321.269367930882,207.91569680385896,2503.04493v1,Treatment of Wall Boundary Conditions in High-Order Compact Gas-Kinetic Schemes
1300,1300,1252.8027640931493,-486.26924506827163,2503.04433v1,Structural Damping Identification Sensitivity in Flutter Speed Estimation
1301,1301,-321.5302127976801,41.84686309262842,2503.04427v1,Near instance optimality of the Lanczos method for Stieltjes and related matrix functions
1302,1302,126.0626858853763,644.6268993641489,2503.04424v1,Determinant Estimation under Memory Constraints and Neural Scaling Laws
1303,1303,-358.65391462968716,-69.06014618347689,2503.07646v1,Linear stability of lattice Boltzmann models with non-ideal equation of state
1304,1304,413.04154576334435,227.60730992534423,2503.04092v1,Parameter estimation in fluid flow models from undersampled frequency space data
1305,1305,-707.366617693363,-1138.5651834813527,2503.07644v1,3D Surface Reconstruction and Volume Approximation via the meshless methods
1306,1306,-351.7192088735412,-208.63249299009567,2503.04041v1,An Implicitly Restarted Joint Bidiagonalization Algorithm for Large GSVD Computations
1307,1307,-191.78207910536577,169.07205285320782,2503.04033v1,A Two-Level Direct Solver for the Hierarchical Poincaré-Steklov Method
1308,1308,-117.45175272552557,502.8690119664731,2503.04024v1,An optimal Petrov-Galerkin framework for operator networks
1309,1309,-603.3936214901871,1254.1607131607325,2503.04004v2,Code-Verification Techniques for an Arbitrary-Depth Electromagnetic Slot Model
1310,1310,-1152.9326380298148,-945.6845510119126,2503.03991v1,Uniform Boundedness of Homogeneous Incompressible Flows in $\mathbb{R}^3$
1311,1311,-181.69741665874125,147.1163817899391,2503.03909v2,lrAA: Low-Rank Anderson Acceleration
1312,1312,9.588321507503192,901.5710496368409,2503.03876v1,Approximate Evaluation Method for the Probability of the Union of Independent Events
1313,1313,-860.9922668600616,-963.1859851728741,2503.03847v1,Mesostructural origins of the anisotropic compressive properties of low-density closed-cell foams: A deeper understanding
1314,1314,-255.44497112881888,257.8040581247328,2503.03653v1,Equilibrated Averaging Residual Method: A General Approach to Conservative Flux Recovery
1315,1315,-92.30643188432876,-102.25812489913295,2503.03525v1,Discretization error analysis for a radially symmetric harmonic map heat flow problem
1316,1316,-333.65354184700186,-154.39060203326505,2503.03456v1,Mixed-precision algorithms for solving the Sylvester matrix equation
1317,1317,-1111.2713642153433,-866.3522825298055,2503.03425v1,Persistence probabilities of spherical fractional Brownian motion
1318,1318,122.75801532201903,53.747026834860925,2503.03369v3,Symmetry-Preserving Finite-Difference Schemes and Auto-Bäcklund Transformations for the Schwarz Equation
1319,1319,257.2580802844688,482.4019372178509,2503.03283v1,Exploring specialization and sensitivity of convolutional neural networks in the context of simultaneous image augmentations
1320,1320,-259.18890693493483,365.51931803339545,2503.03243v1,Finite element form-valued forms (I): Construction
1321,1321,-332.24256020260475,227.3220402703705,2503.03183v1,Weighted balanced truncation method for approximating kernel functions by exponentials
1322,1322,-242.14769031922958,235.1378120394021,2503.03109v1,A parallel-in-time method based on the Parareal algorithm and High-Order Dynamic Mode Decomposition with applications to fluid simulations
1323,1323,513.5843273031109,28.107364927790467,2503.03069v1,Convergence of Ray- and Pixel-Driven Discretization Frameworks in the Strong Operator Topology
1324,1324,-90.66557737029319,57.15932648972319,2503.03019v1,Stability and Time-Step Constraints of Exponential Time Differencing Runge--Kutta Discontinuous Galerkin Methods for Advection-Diffusion Equations
1325,1325,-275.83403912827646,-108.69689038598129,2503.02813v1,An optimal-transport finite-particle method for driven mass diffusion
1326,1326,3.604731105713846,-303.64596703273446,2503.02721v2,A three-level CIP-VEM approach for the Oseen equation
1327,1327,-758.1785503843544,1165.118928576696,2503.02684v1,The 18-cycle in Bianchi $VI_{-1/9}^{^{*}}$: Combined Linear Local Passage and Numerical Simulation
1328,1328,975.3054367553709,1020.1921700411866,2503.02673v1,Implementing PID Controller on a hand follower robot using Numerical Methods
1329,1329,532.7760486458021,45.09948038927974,2503.02663v1,Equivalence Classes Induced by Binary Tree Isomorphism -- Generating Functions
1330,1330,513.4342602514782,419.6351425170134,2503.02485v1,Calibration of the mechanical boundary conditions for a patient-specific thoracic aorta model including the heart motion effect
1331,1331,392.3481865618694,330.0888557331014,2503.02475v1,On the choice of proper outlet boundary conditions for numerical simulation of cardiovascular flows
1332,1332,515.3605465556367,433.1153497518833,2503.02915v1,Computer-aided shape features extraction and regression models for predicting the ascending aortic aneurysm growth rate
1333,1333,-365.840375212405,-205.15852784266835,2503.02361v1,Positive semidefinite/positive semidefinite splitting iteration methods for solving nonsingular non-Hermitian positive semidefinite systems
1334,1334,33.59098582288021,1435.4765345448254,2503.02331v1,Goat Optimization Algorithm: A Novel Bio-Inspired Metaheuristic for Global Optimization
1335,1335,-1337.1531135229618,-375.5016878412628,2503.02306v1,Airy Phase Functions
1336,1336,-280.5525020532466,213.21333881051729,2503.02273v1,Nonlinear energy-preserving model reduction with lifting transformations that quadratize the energy
1337,1337,144.57605839430926,176.7361025724707,2503.02254v1,Algebraic Reconstruction of Piecewise-Smooth Functions of Two Variables from Fourier Data
1338,1338,578.7030636843526,-352.18259237853476,2503.02159v1,Policy iteration for nonconvex viscous Hamilton--Jacobi equations
1339,1339,-61.30376773802217,137.55886890652766,2503.02006v1,Upper and Lower Error Bounds for a Compact Fourth-Order Finite-Difference Scheme for the Wave Equation with Nonsmooth Data
1340,1340,-100.27639662394446,521.1107094205487,2503.01775v1,Structure-Preserving Neural Ordinary Differential Equations for Stiff Systems
1341,1341,-68.16104488527037,161.566257075272,2503.01712v1,Unconditionally stable time discretization of Lindblad master equations in infinite dimension using quantum channels
1342,1342,-377.48519364531944,319.0783645738455,2503.01696v1,A mesh-free hybrid Chebyshev-Tucker tensor format with applications to multi-particle modelling
1343,1343,44.637610979277305,422.5398274871426,2503.01660v1,Non-convergence to the optimal risk for Adam and stochastic gradient descent optimization in the training of deep neural networks
1344,1344,88.52582961967063,94.21296651722618,2503.01643v3,Error estimates of asymptotic-preserving neural networks in approximating stochastic linearized Boltzmann equation
1345,1345,-56.16895457628639,513.1395638636493,2503.01618v1,Energy-Dissipative Evolutionary Kolmogorov-Arnold Networks for Complex PDE Systems
1346,1346,86.07689669653865,417.7001461186325,2503.01596v2,A Neural Network Enhanced Born Approximation for Inverse Scattering
1347,1347,-105.1620201378426,40.53567927267934,2503.01587v1,"The State-Dependent Riccati Equation in Nonlinear Optimal Control: Analysis, Error Estimation and Numerical Approximation"
1348,1348,-221.02564188438186,15.037783103561283,2503.01540v1,Stochastic conformal integrators for linearly damped stochastic Poisson systems
1349,1349,387.92717591233827,-47.353624083243304,2503.01427v1,Numerical analysis of a semi-implicit Euler scheme for the Keller-Segel model
1350,1350,-231.72525338313122,446.06331889609413,2503.01426v1,A novel multipoint stress control volume method for linear elasticity on quadrilateral grids
1351,1351,-223.39521248355027,235.2138995957087,2503.01420v1,New finite volume element schemes based on a two-layer dual strategy
1352,1352,-305.16376263801413,543.9115181166567,2503.07628v1,A finite element model to analyze crack-tip fields in a transversely isotropic strain-limiting elastic solid
1353,1353,-930.9200314849865,-248.94130445507042,2503.01300v1,Comparative Analysis of Ray Tracing and Rayleigh Fading Models for Distributed MIMO Systems in Industrial Environments
1354,1354,-112.82447923046554,228.9421356636946,2503.01276v2,A hierarchical approach for multicontinuum homogenization in high contrast media
1355,1355,297.15209634956636,-542.9906893405758,2503.01239v1,Structure-preserving and thermodynamically consistent finite element discretization for visco-resistive MHD with thermoelectric effect
1356,1356,93.68152850861351,262.73741977741645,2503.01077v1,Learning Stochastic Dynamical Systems with Structured Noise
1357,1357,-362.97893699241826,74.93861796098201,2503.01057v1,Sparse Randomized Approximation of Normal Cycles
1358,1358,-69.45562040159791,524.3110893730346,2503.01036v1,Data-Efficient Kernel Methods for Learning Differential Equations and Their Solution Operators: Algorithms and Error Analysis
1359,1359,65.11980192444574,-334.980418972534,2503.01010v1,Coupled general Riemann problems for the Euler equations
1360,1360,-231.08210309420213,548.7918032178978,2503.00989v1,A four-field mixed formulation for incompressible finite elasticity
1361,1361,741.8248324696305,1279.8996105607362,2503.00963v1,Unisolvence of randomized MultiQuadric Kansa collocation for convection-diffusion with mixed boundary conditions
1362,1362,338.73147504851846,-78.95273684296126,2503.00942v1,On the use of the principle of maximum entropy in bivariate splines least-squares approximation
1363,1363,-411.43551215788943,254.9452537273025,2503.00934v2,A sharp-interface approach for simulating solid-state dewetting of thin films with double-bubble structure
1364,1364,612.1018273410398,51.872230264689385,2503.00827v1,On the optimality of convergence conditions for multiscale decompositions in imaging and inverse problems
1365,1365,-32.62566426659309,331.7529474444753,2503.00768v2,Nonlinear Model Reduction by Probabilistic Manifold Decomposition
1366,1366,-1367.5944065738458,-386.6543720996029,2503.00718v1,Differentiating unstable diffusion
1367,1367,-18.034955698279955,216.34015445259422,2503.00698v1,Deep Univariate Polynomial and Conformal Approximation
1368,1368,-352.5684777111284,51.43600366289777,2503.00633v1,Splitting algorithms for paraxial and Itô-Schrödinger models of wave propagation in random media
1369,1369,649.6871525577595,64.72269837315771,2503.00556v1,A counterexample to convergence for multiscale decompositions
1370,1370,-414.2167993408733,87.45929123096396,2503.00553v1,"Structure-preserving nodal DG method for the Euler equations with gravity: well-balanced, entropy stable, and positivity preserving"
1371,1371,369.33183915648146,-140.90585297568327,2503.00492v2,Nonparametric spectral density estimation from irregularly sampled data
1372,1372,388.4486604557478,1377.2237936833671,2503.00432v1,Numerical search for three-body periodic free-fall orbits with central symmetry
1373,1373,-309.7986348976663,374.60027042082373,2503.00425v1,From Finite Elements to Hybrid High-Order methods
